transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T100165,2023-01-27T08:27:21.439111,ACC193670,ACC866260,745.63,deposit,travel,Toronto,atm,False,,,-0.67,5,0.38,wire_transfer,68.73.35.4,D3753418
T100166,2023-06-11T14:16:15.333713,ACC323404,ACC758589,307.87,withdrawal,online,Singapore,web,False,,,0.44,4,0.59,card,196.179.219.161,D3345961
T100167,2023-04-02T06:36:31.120851,ACC188341,ACC360221,81.15,transfer,retail,Sydney,web,False,,,-0.33,13,0.3,ACH,27.122.253.197,D2891524
T100168,2023-03-30T19:52:34.244766,ACC722780,ACC174461,1021.83,deposit,restaurant,Toronto,web,False,,,0.83,12,0.55,UPI,88.241.37.8,D2133008
T100169,2023-01-06T06:49:49.473673,ACC141761,ACC163406,1.88,payment,grocery,Dubai,pos,False,,,-0.99,3,0.64,UPI,78.142.42.158,D2325761
T100170,2023-07-06T21:01:44.965442,ACC947312,ACC262924,8.32,transfer,online,London,atm,False,,,-0.24,2,0.24,UPI,222.59.232.28,D6189026
T100171,2023-09-01T23:51:25.598907,ACC876636,ACC284178,1091.38,deposit,retail,Tokyo,mobile,False,,,-1.92,16,0.95,ACH,132.85.190.64,D5509119
T100172,2023-09-25T15:31:04.573136,ACC908903,ACC130782,66.56,transfer,online,Sydney,mobile,False,,,-0.31,3,0.5,wire_transfer,184.28.255.85,D7168777
T100173,2023-02-27T13:02:07.564005,ACC701790,ACC806866,0.01,deposit,utilities,New York,mobile,False,,,-1.27,8,0.05,card,186.196.76.91,D1593302
T100174,2023-07-22T17:05:43.970006,ACC876644,ACC787554,207.0,payment,utilities,Toronto,web,False,,,0.76,3,0.57,UPI,61.26.91.114,D9653253
T100175,2023-12-25T17:11:07.613259,ACC172274,ACC587686,26.0,transfer,grocery,Toronto,mobile,False,,,-0.44,1,0.37,UPI,149.155.124.237,D7178606
T100176,2023-08-05T14:12:45.325681,ACC910143,ACC913575,494.45,withdrawal,utilities,Tokyo,mobile,False,,,1.23,1,0.95,UPI,0.192.157.53,D4442590
T100177,2023-07-13T16:10:29.726997,ACC540208,ACC615929,968.35,deposit,entertainment,Sydney,mobile,False,,,0.19,8,0.9,card,211.190.234.43,D2603516
T100178,2023-07-05T07:32:49.961113,ACC959793,ACC513507,1366.35,deposit,retail,Dubai,web,False,,,-0.51,13,0.7,ACH,167.162.231.139,D4919346
T100179,2023-01-28T12:15:42.975467,ACC242723,ACC917823,981.67,deposit,entertainment,London,web,False,,,1.88,15,0.31,UPI,61.183.106.231,D6172545
T100180,2023-06-19T05:54:58.221699,ACC194813,ACC265271,50.59,transfer,retail,Berlin,atm,False,,,0.63,12,0.4,ACH,25.153.133.89,D1521470
T100181,2023-12-15T02:21:58.592794,ACC682959,ACC884417,220.91,withdrawal,travel,Singapore,mobile,False,,,0.41,4,0.01,ACH,113.66.101.205,D7245146
T100182,2023-09-09T07:51:32.023553,ACC188121,ACC710610,30.2,transfer,travel,New York,mobile,False,,,0.89,5,0.09,ACH,169.62.21.236,D1849559
T100183,2023-03-04T01:35:07.686480,ACC554197,ACC961599,6.19,payment,other,New York,pos,False,,,-0.62,6,0.35,UPI,95.140.143.228,D3493621
T100184,2023-01-14T10:31:44.857517,ACC746947,ACC357724,19.56,transfer,other,Dubai,pos,False,,,0.84,14,0.2,card,127.9.195.183,D9047769
T100185,2023-07-19T08:58:33.531090,ACC460745,ACC693128,19.35,transfer,online,Sydney,web,False,,,0.51,11,0.6,card,15.143.29.241,D9882399
T100186,2023-05-12T05:06:43.703290,ACC344068,ACC267378,938.24,deposit,utilities,Berlin,atm,False,,,0.21,19,0.85,card,198.181.88.90,D4968669
T100187,2023-08-06T05:28:15.241545,ACC831514,ACC476211,563.47,deposit,restaurant,Tokyo,web,False,,,-2.42,18,0.31,UPI,251.19.46.28,D4902772
T100188,2023-08-08T14:33:57.633332,ACC652021,ACC601207,656.05,deposit,restaurant,Berlin,web,False,,,-0.46,11,0.06,wire_transfer,75.72.56.186,D2216878
T100189,2023-05-18T05:39:18.840709,ACC514812,ACC714483,856.08,deposit,restaurant,Sydney,atm,False,,,-2.19,6,0.73,ACH,223.249.162.89,D6986539
T100190,2023-03-24T05:33:28.780094,ACC954017,ACC283869,88.56,payment,grocery,Sydney,web,False,,,-0.32,19,0.39,ACH,16.93.162.113,D2746679
T100191,2023-12-09T01:23:06.257527,ACC447255,ACC881549,1674.4,deposit,utilities,Toronto,atm,False,,,-2.42,3,0.82,ACH,171.228.5.135,D4517918
T100192,2023-04-02T03:58:40.659834,ACC467506,ACC369125,286.32,deposit,retail,New York,pos,False,,,-0.29,14,0.49,UPI,193.179.192.51,D9044494
T100193,2023-10-16T15:16:29.105802,ACC782591,ACC895075,589.43,withdrawal,entertainment,Singapore,mobile,False,,,-2.62,10,0.02,card,133.53.37.175,D3853891
T100194,2023-11-21T07:16:40.459269,ACC867541,ACC178645,1286.73,deposit,restaurant,Singapore,mobile,False,,,0.56,14,0.16,UPI,51.169.105.97,D7866576
T100195,2023-09-13T10:26:35.251269,ACC865433,ACC666362,25.93,transfer,grocery,Sydney,web,False,,,-0.21,2,0.39,card,251.78.27.184,D1064014
T100196,2023-06-06T10:49:41.474008,ACC963918,ACC794178,171.2,payment,utilities,London,mobile,False,,,0.4,3,0.47,ACH,59.157.203.241,D9205682
T100197,2023-11-23T23:07:36.316675,ACC195563,ACC773045,97.45,payment,entertainment,Toronto,pos,False,,,0.73,6,0.45,wire_transfer,134.225.238.134,D4795715
T100198,2023-11-03T06:48:35.527312,ACC164633,ACC258471,230.24,deposit,travel,Toronto,pos,False,,,-1.81,17,0.42,ACH,243.120.243.153,D2324645
T100199,2023-05-26T00:29:10.461218,ACC136415,ACC626491,571.48,withdrawal,travel,Singapore,web,False,,,-0.63,7,0.81,ACH,64.21.216.40,D8304686
T100200,2023-03-16T12:48:46.413204,ACC255061,ACC974625,25.51,transfer,restaurant,London,mobile,False,,,-1.19,9,0.52,UPI,6.214.57.212,D3510581
T100201,2023-02-24T20:13:47.041430,ACC710981,ACC895216,607.98,deposit,travel,London,atm,False,,,-0.44,14,0.26,wire_transfer,248.242.19.88,D5620682
T100202,2023-05-28T21:03:06.753098,ACC738221,ACC813884,127.78,payment,retail,Dubai,atm,False,,,1.08,9,0.9,ACH,10.172.155.159,D5703436
T100203,2023-11-05T13:20:09.387729,ACC818119,ACC202988,0.01,withdrawal,entertainment,Sydney,pos,False,,,0.35,9,0.73,wire_transfer,45.96.226.108,D7831185
T100204,2023-09-29T02:40:35.178741,ACC492073,ACC960899,1036.56,deposit,entertainment,London,atm,False,,,1.29,19,0.03,UPI,98.102.29.127,D1554840
T100205,2023-06-17T01:29:25.166551,ACC838862,ACC308781,91.85,transfer,restaurant,Singapore,pos,False,,,1.47,1,0.24,card,250.228.90.242,D6867997
T100206,2023-05-06T23:37:16.585532,ACC885342,ACC971230,1269.41,deposit,grocery,New York,pos,False,,,0.68,7,0.86,card,115.105.137.209,D9611430
T100207,2023-01-09T04:39:31.146105,ACC109330,ACC597126,406.58,withdrawal,entertainment,New York,web,False,,,1.11,20,0.81,wire_transfer,156.140.216.192,D6850369
T100208,2023-06-17T18:49:21.523734,ACC589368,ACC416822,173.19,payment,travel,New York,atm,False,,,-0.14,3,0.34,wire_transfer,141.166.141.133,D6012883
T100209,2023-03-11T10:02:03.521985,ACC902658,ACC351974,1462.0,deposit,online,Toronto,web,False,,,0.46,16,1.0,card,132.214.207.198,D1592554
T100210,2023-08-02T13:17:15.479308,ACC955653,ACC299140,25.78,transfer,utilities,Singapore,atm,False,,,1.08,18,0.18,wire_transfer,49.241.65.132,D4071377
T100211,2023-12-13T01:02:55.717796,ACC786224,ACC193637,781.64,withdrawal,restaurant,Berlin,atm,False,,,-1.58,11,0.37,UPI,150.237.60.240,D1900549
T100212,2023-11-13T23:36:21.306624,ACC708502,ACC750803,1095.17,deposit,other,Berlin,mobile,False,,,-1.01,5,0.14,UPI,102.175.209.234,D3402902
T100213,2023-04-27T09:31:08.720410,ACC289117,ACC916779,1474.25,deposit,other,Toronto,web,False,,,-0.19,2,0.0,wire_transfer,140.107.86.81,D9213740
T100214,2023-10-14T16:26:51.122083,ACC235691,ACC744328,29.9,payment,online,Dubai,pos,False,,,-0.21,7,0.73,UPI,7.164.97.9,D1069186
T100215,2023-08-18T00:46:38.982588,ACC337256,ACC827213,18.38,transfer,grocery,Tokyo,mobile,False,,,0.19,17,0.59,UPI,85.33.23.152,D5879280
T100216,2023-06-17T01:54:52.174239,ACC725339,ACC649577,5.36,transfer,online,Tokyo,atm,False,,,-0.41,13,0.02,UPI,114.67.108.11,D9466346
T100217,2023-03-04T03:18:22.820248,ACC845652,ACC782141,986.14,deposit,online,Sydney,mobile,False,,,0.5,4,0.65,card,10.24.59.213,D8454356
T100218,2023-05-20T12:01:22.667685,ACC365015,ACC597440,149.48,withdrawal,utilities,New York,atm,False,,,-0.78,9,0.62,UPI,70.214.53.60,D5743032
T100219,2023-02-11T17:44:59.861450,ACC621917,ACC308296,491.5,withdrawal,grocery,Berlin,atm,False,,,-1.25,10,0.16,UPI,254.106.246.169,D4934345
T100220,2023-01-02T20:59:05.538274,ACC193326,ACC215795,63.54,payment,entertainment,London,mobile,False,,,1.19,15,0.99,card,151.135.237.25,D2674515
T100221,2023-10-24T20:26:34.461314,ACC993647,ACC404681,19.83,transfer,restaurant,Dubai,mobile,False,,,-0.81,2,0.01,card,70.87.168.183,D8343630
T100222,2023-12-15T22:34:51.639135,ACC868677,ACC197466,20.41,transfer,restaurant,Tokyo,mobile,False,,,-0.89,13,0.69,UPI,244.215.85.57,D3223175
T100223,2023-09-12T03:26:53.131446,ACC985364,ACC267138,1733.78,deposit,online,Singapore,pos,False,,,0.65,20,0.38,ACH,183.14.66.247,D9189341
T100224,2023-02-11T18:19:56.349531,ACC562094,ACC148205,1244.89,deposit,grocery,Toronto,mobile,False,,,1.47,11,0.52,ACH,48.221.127.246,D6800713
T100225,2023-09-01T02:06:18.866646,ACC503572,ACC255875,1047.25,deposit,retail,Tokyo,pos,False,,,-0.21,6,0.07,UPI,251.164.123.169,D5666702
T100226,2023-01-19T16:04:20.133309,ACC677236,ACC774567,68.78,payment,online,Berlin,mobile,False,,,-1.23,3,0.86,UPI,228.161.60.254,D1298116
T100227,2023-02-08T00:09:19.786198,ACC137572,ACC684194,794.01,deposit,travel,Sydney,web,False,,,0.45,11,0.36,UPI,27.114.232.169,D8937865
T100228,2023-09-20T00:55:28.836522,ACC850689,ACC574514,1526.1,deposit,travel,Berlin,mobile,False,,,-0.87,10,0.55,wire_transfer,191.54.23.84,D9261472
T100229,2023-02-22T04:20:05.571394,ACC878579,ACC856609,241.31,payment,travel,Sydney,web,False,,,1.12,4,0.93,ACH,201.110.234.97,D6669584
T100230,2023-02-09T21:01:40.606458,ACC148759,ACC764000,1062.84,deposit,other,Singapore,web,False,,,1.63,18,0.94,UPI,247.90.88.65,D2737347
T100231,2023-05-23T04:40:22.346303,ACC735605,ACC437477,45.64,payment,online,Berlin,atm,False,,,0.04,11,0.97,UPI,231.68.70.211,D9594877
T100232,2023-04-21T00:28:44.623954,ACC674416,ACC429159,428.56,withdrawal,utilities,Berlin,atm,False,,,0.47,6,0.5,wire_transfer,165.59.180.245,D8004117
T100233,2023-09-04T19:22:22.559963,ACC399817,ACC988459,233.25,payment,retail,London,mobile,False,,,-0.25,5,0.05,UPI,28.102.136.82,D5808610
T100234,2023-09-07T14:29:57.404773,ACC980155,ACC165046,8.43,transfer,utilities,New York,atm,False,,,1.61,18,0.86,UPI,199.121.147.24,D7401894
T100235,2023-05-23T07:58:43.399574,ACC427841,ACC678944,698.99,deposit,retail,Sydney,web,False,,,1.21,8,0.91,UPI,188.100.99.150,D8529864
T100236,2023-03-07T15:15:03.134726,ACC178086,ACC296059,0.01,withdrawal,travel,Dubai,mobile,False,,,-0.14,6,0.58,UPI,130.2.169.238,D3597208
T100237,2023-01-15T23:52:46.424841,ACC725874,ACC153325,25.87,transfer,other,Toronto,mobile,False,,,0.77,17,0.22,wire_transfer,94.34.81.212,D7768215
T100238,2023-02-03T20:26:34.989022,ACC323717,ACC795556,18.15,transfer,restaurant,Toronto,atm,False,,,1.32,16,1.0,ACH,4.58.177.228,D5032368
T100239,2023-11-27T22:23:20.314868,ACC751303,ACC355671,565.47,deposit,restaurant,Dubai,mobile,False,,,-0.43,9,0.54,UPI,144.12.191.228,D9167227
T100240,2023-01-17T20:08:25.978474,ACC301863,ACC435872,1091.9,deposit,travel,Tokyo,mobile,False,,,0.34,7,0.86,card,217.53.105.222,D2209981
T100241,2023-09-30T18:45:49.078464,ACC124906,ACC581532,42.39,transfer,retail,London,mobile,False,,,1.37,6,0.79,card,36.116.132.208,D7510106
T100242,2023-06-15T03:51:38.931832,ACC554059,ACC431773,976.33,deposit,online,London,mobile,False,,,0.05,3,0.36,card,54.148.154.44,D5723078
T100243,2023-10-07T21:48:08.464821,ACC499941,ACC514306,1232.61,deposit,other,Tokyo,web,False,,,-1.33,13,0.8,ACH,151.73.152.191,D1187069
T100244,2023-07-22T17:52:18.785334,ACC248241,ACC229221,1781.59,deposit,retail,Dubai,mobile,False,,,0.41,12,0.21,wire_transfer,72.82.94.113,D5240303
T100245,2023-03-13T03:17:51.527162,ACC803571,ACC938504,1030.85,deposit,other,London,atm,False,,,1.59,9,0.1,card,249.169.182.65,D4934808
T100246,2023-02-07T07:23:40.926238,ACC173199,ACC302897,35.64,transfer,other,Singapore,atm,False,,,-0.2,19,0.36,wire_transfer,161.219.86.2,D6254872
T100247,2023-04-01T03:29:39.169170,ACC846794,ACC875753,88.54,payment,grocery,Toronto,web,False,,,-0.54,16,0.46,wire_transfer,183.156.249.55,D3948933
T100248,2023-08-24T17:01:55.386327,ACC982683,ACC394247,623.54,withdrawal,utilities,Sydney,mobile,False,,,1.52,1,0.81,card,207.108.18.133,D8920589
T100249,2023-08-27T20:14:07.080411,ACC483588,ACC511564,157.24,withdrawal,grocery,Tokyo,pos,False,,,-1.22,13,0.36,card,5.122.84.71,D8486336
T100250,2023-02-28T20:47:18.171350,ACC693297,ACC791444,296.9,withdrawal,other,Toronto,mobile,False,,,0.05,9,0.37,ACH,21.105.184.198,D8879825
T100251,2023-12-02T01:49:15.706966,ACC141843,ACC780027,63.63,transfer,travel,Sydney,atm,False,,,-0.72,13,0.65,ACH,187.39.128.192,D4739628
T100252,2023-07-08T22:25:00.522436,ACC956934,ACC461792,126.57,payment,other,New York,web,False,,,0.2,9,0.21,UPI,95.80.185.60,D4864570
T100253,2023-06-01T18:00:57.173159,ACC855242,ACC218844,129.16,payment,other,Singapore,web,False,,,0.35,14,0.02,ACH,22.65.82.68,D9600719
T100254,2023-01-16T01:18:43.126192,ACC253999,ACC158627,380.29,withdrawal,grocery,Tokyo,pos,False,,,1.17,10,0.95,card,110.229.241.246,D3861635
T100255,2023-03-22T14:37:37.264119,ACC730025,ACC249644,435.98,withdrawal,grocery,Tokyo,atm,False,,,-1.12,20,0.59,UPI,117.193.197.67,D2821504
T100256,2023-01-07T17:05:19.013694,ACC628859,ACC817611,12.87,payment,entertainment,London,web,False,,,1.1,18,0.5,UPI,60.47.246.66,D1020136
T100257,2023-11-25T06:26:52.897000,ACC780768,ACC552457,36.72,payment,restaurant,New York,pos,False,,,-0.78,16,0.79,ACH,195.179.50.217,D3246185
T100258,2023-04-04T04:34:40.536633,ACC187889,ACC397026,70.21,payment,grocery,Berlin,mobile,False,,,-0.44,1,0.38,card,105.161.209.185,D2788169
T100259,2023-02-27T07:51:37.316597,ACC713805,ACC365953,91.08,transfer,online,Toronto,atm,False,,,-0.24,7,0.41,UPI,247.91.189.247,D5257682
T100260,2023-12-28T13:19:56.614291,ACC461083,ACC911801,80.95,payment,entertainment,London,web,False,,,0.5,4,0.21,UPI,205.173.26.82,D7528076
T100261,2023-12-19T01:38:07.447347,ACC943442,ACC195513,320.29,withdrawal,other,Dubai,mobile,False,,,-2.39,9,0.22,card,40.19.196.205,D9741022
T100262,2023-04-16T08:28:13.759248,ACC160254,ACC911187,353.32,withdrawal,other,Singapore,mobile,False,,,1.36,17,0.29,ACH,17.118.86.18,D7035435
T100263,2023-03-29T07:53:16.935063,ACC265092,ACC191061,35.82,transfer,online,Toronto,pos,False,,,-1.86,19,0.2,UPI,7.35.46.145,D6840069
T100264,2023-05-08T03:52:54.402266,ACC337288,ACC735818,228.25,withdrawal,other,Dubai,mobile,False,,,0.54,18,0.07,wire_transfer,150.174.59.131,D5196677
T100265,2023-09-11T21:07:14.543359,ACC690525,ACC607122,223.15,withdrawal,restaurant,Singapore,pos,False,,,1.06,16,0.12,card,34.195.112.117,D6297082
T100266,2023-05-31T23:51:05.458963,ACC641593,ACC661671,1779.69,deposit,grocery,Berlin,atm,False,,,-1.34,11,0.08,card,91.243.160.181,D4666931
T100267,2023-11-23T18:12:37.350515,ACC291663,ACC882401,425.94,withdrawal,other,Berlin,web,False,,,0.99,9,0.21,ACH,103.127.182.79,D2789949
T100268,2023-02-13T20:08:08.144361,ACC808640,ACC795650,163.16,payment,retail,New York,pos,False,,,-0.85,19,0.87,wire_transfer,251.93.143.203,D4726098
T100269,2023-10-01T23:29:01.750456,ACC156778,ACC651273,157.3,payment,other,New York,atm,False,,,-0.8,6,0.46,UPI,61.235.161.4,D1198306
T100270,2023-09-04T13:08:34.114188,ACC709231,ACC205641,24.46,transfer,restaurant,Sydney,web,False,,,0.09,20,0.34,wire_transfer,94.255.217.107,D8031212
T100271,2023-09-14T05:14:33.399279,ACC482812,ACC995825,24.81,payment,grocery,Singapore,web,False,,,1.13,19,0.69,ACH,51.138.120.221,D7390162
T100272,2023-03-14T12:30:49.521024,ACC256812,ACC595962,538.54,deposit,entertainment,Dubai,pos,False,,,1.95,17,0.53,ACH,161.249.153.128,D1800429
T100273,2023-05-27T08:00:02.377162,ACC271276,ACC162952,220.78,withdrawal,grocery,Singapore,mobile,False,,,-0.05,11,0.26,UPI,184.131.176.10,D7908201
T100274,2023-02-15T03:02:25.459938,ACC734992,ACC308622,87.85,withdrawal,grocery,Toronto,atm,False,,,0.17,3,0.38,UPI,146.237.74.85,D6660436
T100275,2023-06-04T18:06:44.760628,ACC699405,ACC524434,1674.65,deposit,travel,Tokyo,atm,False,,,-1.08,11,0.32,ACH,149.136.202.138,D8464156
T100276,2023-10-13T12:19:57.228407,ACC884225,ACC715429,1.58,payment,online,Tokyo,web,False,,,0.52,9,0.94,card,40.107.85.203,D2728209
T100277,2023-02-05T12:03:02.081835,ACC675074,ACC156440,206.14,deposit,online,London,mobile,False,,,0.52,20,0.16,wire_transfer,199.158.117.126,D5767670
T100278,2023-06-11T22:05:07.220005,ACC237654,ACC652329,55.16,withdrawal,retail,New York,atm,False,,,0.74,18,0.93,wire_transfer,227.69.90.233,D8297709
T100279,2023-07-11T21:30:28.390124,ACC659713,ACC424703,7.75,transfer,other,Berlin,mobile,False,,,-0.85,10,0.37,UPI,133.79.155.5,D1001549
T100280,2023-07-11T04:15:00.958051,ACC460589,ACC400692,29.22,payment,retail,Singapore,pos,False,,,1.06,10,0.6,wire_transfer,3.191.96.210,D8333427
T100281,2023-05-25T07:01:41.582902,ACC849666,ACC872924,51.93,payment,online,Berlin,atm,False,,,0.06,14,0.63,card,139.145.137.211,D4154127
T100282,2023-11-08T17:30:09.089678,ACC243260,ACC403662,80.67,deposit,other,Singapore,atm,False,,,0.08,2,0.97,UPI,11.95.52.144,D5516344
T100283,2023-02-16T05:20:36.300546,ACC862427,ACC108602,423.06,withdrawal,travel,Tokyo,mobile,False,,,0.18,7,0.34,UPI,159.255.190.237,D1532460
T100284,2023-05-01T16:58:41.332922,ACC158760,ACC379449,60.05,payment,travel,Singapore,web,False,,,0.6,13,0.83,ACH,62.127.197.226,D5146693
T100285,2023-09-27T06:32:33.179887,ACC308855,ACC583220,1195.43,deposit,utilities,Singapore,pos,False,,,-0.46,11,0.16,wire_transfer,21.62.129.246,D6013251
T100286,2023-03-14T13:49:08.452520,ACC799080,ACC328367,1051.98,deposit,utilities,Dubai,atm,False,,,0.4,4,0.4,card,124.4.21.243,D3600333
T100287,2023-05-16T15:27:08.245931,ACC360804,ACC265358,67.05,payment,travel,Toronto,mobile,False,,,0.7,12,0.64,card,54.64.249.119,D6314007
T100288,2023-12-26T03:28:45.220955,ACC893454,ACC464189,122.26,payment,utilities,New York,pos,False,,,-0.12,2,0.49,wire_transfer,224.150.250.97,D4131076
T100289,2023-07-18T20:06:57.484480,ACC867979,ACC591147,65.1,transfer,entertainment,London,web,False,,,-0.75,10,0.82,UPI,187.232.0.194,D4112748
T100290,2023-11-20T01:29:15.300128,ACC998450,ACC481760,417.72,withdrawal,restaurant,London,pos,False,,,-1.16,18,0.15,ACH,144.165.209.164,D2853280
T100291,2023-02-06T00:12:18.590220,ACC169918,ACC145903,82.73,withdrawal,entertainment,New York,web,False,,,-0.18,16,0.19,card,16.198.250.131,D1823520
T100292,2023-05-15T12:15:40.377694,ACC852715,ACC174316,1892.33,deposit,utilities,Singapore,mobile,False,,,0.11,18,0.74,UPI,212.188.29.136,D9875496
T100293,2023-01-15T22:07:17.810124,ACC974991,ACC418667,1654.96,deposit,utilities,London,mobile,False,,,-0.34,18,0.39,ACH,98.127.91.212,D2770234
T100294,2023-10-08T10:38:33.933626,ACC475351,ACC807256,169.19,payment,online,London,web,False,,,-1.13,6,0.53,ACH,226.180.161.166,D7236418
T100295,2023-06-01T08:07:38.046151,ACC551504,ACC966286,58.77,transfer,utilities,Berlin,pos,False,,,-0.37,12,0.96,wire_transfer,229.203.0.17,D5772818
T100296,2023-08-07T02:52:56.500408,ACC241647,ACC416503,637.01,deposit,grocery,Berlin,web,False,,,1.84,9,0.92,wire_transfer,79.48.19.235,D6966913
T100297,2023-02-27T07:29:53.705726,ACC484914,ACC710434,310.48,withdrawal,utilities,Sydney,atm,False,,,0.25,19,0.4,card,111.39.166.247,D3900822
T100298,2023-06-29T03:18:04.499105,ACC836989,ACC704223,1521.26,deposit,grocery,New York,pos,False,,,0.42,11,0.35,card,222.213.61.116,D1191837
T100299,2023-08-21T04:51:03.681208,ACC501066,ACC156757,32.42,transfer,retail,Toronto,web,False,,,-2.22,17,0.7,wire_transfer,78.25.201.228,D9467953
T100300,2023-02-03T10:07:35.991451,ACC403859,ACC924566,3.17,payment,entertainment,Tokyo,atm,False,,,-1.63,18,0.4,card,43.204.222.66,D3262755
T100301,2023-06-25T18:52:52.022316,ACC611559,ACC514521,108.84,withdrawal,utilities,Berlin,mobile,False,,,0.25,14,0.32,wire_transfer,45.57.211.216,D7128174
T100302,2023-05-08T13:10:36.573512,ACC461260,ACC722725,878.91,deposit,grocery,Tokyo,atm,False,,,-0.77,8,0.2,UPI,191.79.43.57,D1914996
T100303,2023-03-31T12:06:11.500988,ACC254850,ACC972881,9.98,transfer,retail,Toronto,mobile,False,,,-0.75,15,0.47,wire_transfer,169.107.108.104,D9778944
T100304,2023-10-02T14:06:39.971058,ACC606489,ACC753306,41.01,withdrawal,retail,Dubai,mobile,False,,,0.39,20,0.27,wire_transfer,238.4.34.198,D5551832
T100305,2023-08-31T20:43:08.864071,ACC477717,ACC213132,1061.88,deposit,grocery,Dubai,web,False,,,0.72,17,0.98,UPI,50.161.248.45,D4127564
T100306,2023-03-15T04:08:48.307460,ACC687923,ACC847078,1299.38,deposit,retail,Berlin,atm,False,,,-1.65,1,0.35,wire_transfer,180.181.154.120,D9409604
T100307,2023-04-11T17:41:37.406535,ACC756190,ACC370196,33.52,payment,retail,Sydney,web,False,,,0.1,11,0.9,ACH,70.44.195.116,D8001691
T100308,2023-03-29T21:33:38.446467,ACC547180,ACC427557,25.64,transfer,other,Tokyo,web,False,,,-1.33,7,0.86,ACH,158.69.220.74,D3651604
T100309,2023-04-27T14:16:00.505111,ACC658850,ACC854388,984.06,deposit,entertainment,Toronto,web,False,,,-0.74,11,0.88,card,211.210.155.226,D5593537
T100310,2023-02-25T17:08:37.710784,ACC211957,ACC237935,211.69,withdrawal,retail,Sydney,web,False,,,0.03,3,0.69,ACH,244.68.240.191,D4086613
T100311,2023-11-08T15:39:13.782235,ACC596864,ACC244192,366.64,withdrawal,utilities,Berlin,mobile,False,,,0.23,1,0.93,UPI,211.113.103.104,D2109583
